,Date,Review_Score,Review_Text
581,"March 13, 2019",1,"greier dere å gjøre en dårligere jobb? to måneder etter review fikk jeg svar fra utvikler, allerede byttet bank nå pga elendig mobil nettbank. aldri opplevd så tregt / sent svar fra en utvikler før på google store, dette er skammelig dnb!"
582,"January 21, 2019",1,hadde vært fint om det gikk an å logge inn/starte appen.....fikk ikke beholde den gamle mobilappen heller. nå har jeg ikke noe bank på mobilen. gratulerer! kan ikke gi noe rating her = 0(null)
583,"January 17, 2019",1,den nye appen funker ikke med lineageos. og ingen saldo uten å logge inn? kommer seinere? i en widget!? rofl
584,"November 14, 2018",1,ubrukelig utgave av mobilbank forsøkt vist som app
585,"January 14, 2019",1,får fortsatt gamle appen. hvorfor er dere alltid då seint ute med apper for android?
586,"January 23, 2019",3,når kommer den nye oppdateringen dere reklamerer så mye for?
587,"January 17, 2019",1,får ikke engang logget meg inn. lær av sbanken. de har skjønt det.
588,"March 20, 2019",1,dårlig. gi oss tilbake den gamle appen.
589,"February 14, 2019",1,funker jo ikke overhodet .
590,"January 4, 2019",1,lær fra sbanken
591,"April 7, 2019",1,krasjer hele tiden
592,"December 30, 2018",1,absolutely terrible
593,"January 26, 2019",1,bad work
594,"January 22, 2019",5,dnb er best
595,"February 18, 2019",1,dere driver å sier at appen har blitt raskere etter oppdateringen... den har faktisk blitt utrolig treg. i tillegg den fingeravtrykken funker jo aldri. må logge inn med bank id hver gang jeg skal sjekke saldo på kortet mitt. det tar 5minuter med unødvendig venting bare for å sjekke saldoen min. den ...full review
596,"April 16, 2019",1,her har dere feilet på alle områder. når dere lanserer noe nytt så burde dere også brukerne selv bestemme om de vil bruke den nye appen eller ikke. dere bør tilby den gamle appen for de som ønsker den og den nye til de som vil ha den. widget? nei takk. dere har jo tatt vekk det som gjorde den gamle ...full review
597,"April 29, 2018",2,"fungerer omsider på android 7.1 nå, men inneholder ikke nettbank, så hva er egentlig vitsen? mobil nettbank er fortsatt kun på web."
598,"July 5, 2018",2,"savner sikkerhet med fingeravtrykk å få nettbanken inn i appen. ingen 
mulighet for å oppfriske en kontooversikt, må avslutte lappen å starte på 
nytt. hurhorvelig med trykk bare for å sjekke en giro."
599,"June 13, 2018",1,"dette er ingen app, kun en link til nettbank i nettleser (som også er 
fantastisk rotete og uoversiktlig)."
600,"March 9, 2019",1,umulig å betale regninger står bare å spinner. alt er treigt. slettet den nå.
601,"February 2, 2019",1,"hvordan er det mulig at en bank med så store ressurser som dnb klarer å lage en så dårlig app? virker ikke på min android i det hele tatt. har du den gamle ,så ikke oppdater"
602,"March 18, 2019",1,søppel app siden man må reinstallere appen etter og ha oppdatert mobilen. det er noe unødvendig tull i fra dnb sin side og appen er alt for treg.. bruker heller vips for og sjekke saldoen min.
603,"October 19, 2018",3,"kjekk og nyttig app. men kan være en god del bedre. f.eks: widget som viser saldo på valgt konto direkte på hjemmeskjermen. informasjon om saldo på lånekonto og aksjekonto direkte i appen. informasjon om ny post og nye efaktura, og forfalte faktura."
604,"October 17, 2018",1,"gammel app, imens ios brukere har en fin nettbank. android appen er helt forferdelig iforhold"
605,"January 16, 2019",1,fy faen så dårlig app hvorfor skifte noe som er bra? nå kommer jeg meg ikke inn engang ere mulig
606,"April 25, 2019",1,"fant ut at telefonen min har unlocked bootloader og derfor så får jeg ikke brukt appen tydeligvis,virker det som."
607,"March 16, 2018",1,nettopp byttet telefon fra iphone. appen til ios var perfekt! hvorfor har dere ikke ordentlig appen til android og?
608,"April 10, 2018",1,chatt fungerer ikke. overføring fra flexilån fungerer ikke. desktop versjon av nettbanken kan man ikke få. ubrukelig. jeg vil ha tilbake timene jeg har kastet bort.
609,"December 31, 2017",1,fungerer ikke etter android 8 på sony xperia x performance
610,"February 1, 2019",1,"igjen et firma som lurer kundene, feil informere om produkter, gir ikke oversikt paa laan, makt syk firma, forliksraadet neste"
611,"September 20, 2018",1,"rart at dnb ikke prioriterer kun iphone. super app på iphone, men fungerer veldig dårlig på android!"
612,"September 15, 2018",2,nedtur form norges største bank. grensesnitt for sms-bank? flaut. rett og slett. utrolig skuffende.
613,"January 17, 2019",1,"møkka app, jeg vil ha den gml tilbake, eller kanskje dere burde ha 2...... jeg har ikke bank id på mobil og skal ikke ha det heller, og kode brikka skal ligge hjemme. så da blir det utrolig tungvint å sjekke saldo. jeg synes heller ikke appen var fin eller lett å bruke.... alt for lett å trykke på g...full review"
614,"January 31, 2018",2,fungerer ikke etter oppdatering til android oreo.
615,"October 13, 2018",1,når kommer oppdateringen?
616,"April 7, 2018",1,velkommen til 90tallet....
617,"January 24, 2018",1,helt ille
618,"June 20, 2019",1,dosent work on root
619,"October 22, 2018",1,ghhhh
620,"October 11, 2018",1,useless
621,"October 9, 2017",1,bad apps ever. bad customer service. i've tried many times to activate this app on my phone but it shows error message then i called the customer service many times. believe me they have no idea how to solve the problem. suggested me to do the same thing and results was the same. doesn't help callin...full review
622,"December 9, 2016",1,terrible app badly organised massive shortcuts and tiny statement list. can't do very much and even in mobile bank it's poorly designed and unclear. surprised with dnb. check out surnadal sparebank app this is the way to do it!
623,"January 15, 2017",1,"very poorly designed app. simple functionality like seeing account number isn't available in the app, but you need to visit the mobile website."
624,"June 21, 2017",2,"can't even log in. for over a week it says i don't have stable wifi, but all my other apps work fine. i have wifi, it's just this app that doesn't work."
625,"May 9, 2017",1,fantastisk ubrukelig app! byttet nylig fra skandiabanken grunnet bedre lån men vurderer å bytte tilbake på grunn av mobil og nettbank. appen her er jo bare en link til websiden!
626,"April 27, 2017",1,"terribly lacking in features and hard to use for simple tasks. checking your balance is the only thing it's useful for, other than that just use the mobile website."
627,"July 20, 2017",2,"jeg syns dnb skal fikse appen for jeg får ikke registrert meg med bankid, kommer opp en feil melding hver eneste gang jeg prøver, not good for business. fiks det."
628,"September 16, 2017",1,"gikk akkurat over til norges største bank og angrer allerede. en app og nettbank som har design og brukervennlighet fra steinalderen. beholder min gamle bank som dagligbank kun på grunn av dette. alt annet virket å være bra, men nettbank og app er det som er av betydning nå om dagen"
629,"December 30, 2017",1,tenkte jeg skulle gi dnb en ny sjanse men når appen trenger tilgang til kontakter og bluetooth kan det være det samme. sbanken virker fortsatt bra :-) nedenfor er om forrige versjon: ny knapp med kobling til vips(som banken tjener penger på). for meg som har skandiabanken i tillegg var dette såå 200...full review
630,"September 27, 2016",2,please  do something with the app it doesn't  work i can't  logg in  or see my saldo
631,"October 19, 2016",2,before ot was a reallu good app but its impossible to log in for over 1 month.
632,"October 17, 2017",1,"appen er en skam for dnb. helt elendig, støtter ikke viktige funksjoner som finns i vanlig nettbank. er heller ikke en app heller, da man logger inn i en nettside gjennom nettleseren..."
633,"November 15, 2016",1,"after the last update, the app just freeze on the start screen. before it was a good app!"
634,"January 16, 2019",1,"var veldig enkelt før den nye oppdateringen kom, no må ej logge inn for vær gang ej skal sjekke saldoen på kontoen min, jeg vil ikke ha med kode brikken min over alt ej går, mye bedre før når jeg bare kunne åpne appen se saldoen min og hva jeg har brukt penga på uten å logge inn hele tida. idiotisk ...full review"
635,"January 8, 2017",1,stuck at the confirm social security number as so many others here.
636,"December 23, 2016",5,"hei, kan dere oppdatere appen til å man endre språk? jeg har appen på engelsk vett ikke hvorfor, vil ikke uninstal og start på nytt"
637,"September 14, 2016",2,får sett saldoen på innskuddskontoene.  må til nettsidene for å kunne se status eller kontonummer på lånekontoen. ellers veldig lite funksjonalitet sammenliknet med skandiabanken sin app.
638,"October 6, 2016",1,får ikke logget inn. elendig møkka app. hadde forventet mer av dnb mhp så mye penger de tar fra kundene
639,"September 22, 2016",1,knappen for å bekrefte fødselsnr er død...altså funker det ikke å logge inn på mobilbank 😠...og chrome er så klart oppdatert til siste versjon...
640,"January 22, 2019",1,wow dette er nye versjonen av dnb appen denne ser ut som om den er laget av studenter. hvorfor blir et uferdig produkt som dette puttet ut der?
641,"September 23, 2016",1,kan ikke lengre logge meg inn på nettbanken via appen!! dette er ikke bra. jeg er avhengig av denne appen..... please fix it!!!
642,"September 30, 2016",1,får ikke logget inn med bank id så appen blir helt ubrukelig. må fikses støtte for samsung galaxy s7 edge!!!
643,"May 25, 2017",2,i still can't believe that is an app of one of the biggest banks in norway. - mobile banking is redirecting to web page. - account info is ending with error - user interface and simplicity is close to zero  please do something about it.
644,"October 2, 2016",1,får ikke logget på tjenesten pga at knapp for innlogging/bekreftelse ikke fungerer. ny galaxy s7 edge med alle apper oppdatert.
645,"June 13, 2017",1,"elendig app. linker bare til websiden, eller bruker sms-tjenester. ingen innlogging med fingeravtrykk"
646,"September 28, 2016",1,"får ikke aktivert appen. trykker på logg inn etter å ha tastet inn 11, men ingenting skjer. hverken over wifi eller mobildata."
647,"April 24, 2017",1,terrible app. no finger id. will switch back to sparebanken vest account as main account i think.
648,"October 11, 2017",1,"gives me "" wrong id, contact bank ! "" can't even log in. i am not entering wrong id, just loosing time to fix."
649,"January 16, 2019",2,likte hvordan appen var før. egentlig litt trist at man kan ikke se hvor mye man har på konto uten å logge inn på nettbanken. dette er det jeg brukte det mest til. jeg syntes man burde kunne fortsatt gjøre det i appen. i fremtidige oppdateringer syntes jeg at man burde se sin kontobalanse uten å log...full review
650,"September 9, 2017",1,"meh... blir bare redirected til nettleser for banktjenester, dette er ikke en mobilbank. søppel."
651,"May 19, 2016",1,etter siste oppdatering klarer ikke logge meg inn i nettbanken via appen.
652,"July 14, 2017",2,"way behind other bank apps, badly ui."
653,"May 31, 2019",1,det går ikke an til å logge på mobil apps hele tiden man har ikke tid til å betale for og så etterpå logge inn og se om betalingen er riktig. førige appsen hadde ikke det behovet fiks det eller ikke noe god karakter fra meg.
654,"June 13, 2017",1,"helt elendig app som bærer preg av å være ferdigutviklet i 2010. kom fra skandiabanken til norges største bank, og dette er det som leveres på appfronten? skammeseg."
655,"September 25, 2016",1,"en webapp man ikke kan logge inn med engang, dårlige greier"
656,"November 2, 2017",1,doesnt even work with samsung note 8. is this a joke.
657,"November 27, 2016",1,det ser ut som at det er stor mangel på kompetente programmerere i dnb...
658,"November 22, 2017",2,"never works and i am always frustrated....dnb, fix this mess so that it works reliably!"
659,"September 19, 2017",1,app just opens a link to m.dnb.no. just go there instead.
660,"December 5, 2016",1,"appen har veldig lite native funksjonalitet. med en gang en ønsker å gjøre annet enn å kikke på saldo må man logge inn i nettbank. irriterende at det ikke er mulig å f.eks. godkjenne efaktura, samt få en oversikt over kommende transaksjoner eksempelvis avtalegiro og transaksjoner som ikke har blitt ...full review"
661,"October 8, 2016",5,"man får gjort det man trenger i banken, og kjekt med rask oversikt over kontoen."
662,"November 13, 2017",1,unable to pay bills or transfer money from app.
663,"September 14, 2016",1,eneste funksjonen jeg bruker i appen. fyller inn fødselsnummer og trykker bekreft. ingenting skjer.
664,"September 27, 2016",1,skriver inn fødselsnummer men bekreft knappen fungerer ikke. har ikke fått visa kort engang og angrer allerede.......
665,"September 27, 2016",1,får ikke lagt inn saldo tjenesten. knappen for å bekrefte fødselsnummer er død
666,"December 1, 2017",1,"betalings- og overføringsfunksjonene er defekte, så litt meningsløs app."
667,"July 22, 2016",1,funker ikke som den skal. ikke helt fornøyd
668,"May 3, 2017",1,the only thing the app is good for is to check your account balance. nothing else!
669,"February 16, 2017",1,"forferdelig app, dårlige funksjoner, får ikke logget på appen men fungerer fint på pcen."
670,"December 2, 2017",2,den har sluttet å fungere på android oreo på sony x performance. please fix.
671,"October 3, 2016",1,kan ikke logge inn på min samsung galaxy s7.
672,"October 14, 2016",2,"får ikke logget inn. trykker på knapper, men det skjer ingenting"
673,"June 15, 2017",1,so disappointed  with this app !! bad
674,"September 16, 2016",1,fungerer ikke. klarer ikke å logge inn i banken for å få appen til å fungere.
675,"August 8, 2017",1,"hele appen er en vits. dnb, ta en titt på. klps app og lær."
676,"September 25, 2016",1,får ikke gått videre i det heletatt
677,"October 13, 2017",2,very limited functionality.
678,"June 15, 2017",1,en av de dårligste nettbank-appene for mobil.
679,"November 23, 2017",1,ikke mulig å logge inn. bid-2033
680,"September 23, 2016",1,kan ikke logge inn
681,"September 30, 2017",1,kan ikke logge inn engang
682,"September 30, 2016",2,minst brukbare nettbank appen there is
683,"December 9, 2016",1,umulig å aktivere! android 7.1
684,"January 11, 2017",1,crashed...
685,"October 7, 2016",5,fungerer som den skal
686,"September 27, 2016",1,kan ikke logge inn
687,"September 16, 2016",1,kan ikke logge inn :/
688,"October 1, 2016",1,can't log in with lg g3
689,"August 4, 2016",2,fingerprint support spliiis
690,"November 2, 2017",3,den er ok.
691,"October 29, 2016",1,funker ikke
692,"August 12, 2017",1,outdated
693,"July 9, 2017",5,good
694,"February 21, 2016",1,går ikke å betale regninger.hva f er poenget da?!  at dnb ikke klarer å lage en løsning som fungerer skikkelig er bare trist. hvem som har ansvar for dette har sovet i timen. våkne opp! inntil videre fortsetter jeg med nordea.
695,"February 16, 2016",1,"the app hasn't been working properly for the past few weeks, and now after the recent update it doesn't work at all. the dnb website doesn't work either. please fix it, we have bills to pay. thanks."
696,"April 19, 2016",1,"det var vist en tabbe å bytte bank, dnb kjem ikkje til å bli brukt som daglegbank."
697,"March 21, 2016",2,"står bare med logo, komme seg ikke inn"
698,"May 6, 2016",2,flott login for saldo uten krav til kode hver gang. men bør ikke være umulig å installere app på nettbrett. ikke opplevd slik begrensing hos andre nettbanker.
699,"March 1, 2016",1,"alt ser helt flott ut, helt til jeg skal logge inn på mobilbanken, hvorpå jeg settes til dnb.no og mobil på nett-bank. hva skal man med en app da???"
700,"April 11, 2016",1,"fullstendig ubrukelig, er så sur jeg ikke gidder skrive mer. er det mulig?"
701,"August 23, 2016",3,got some challenge to login. not easy to use
702,"March 3, 2016",1,kommer inte förbi startbilden med dnb logon.. htc one m8
703,"February 27, 2016",1,bedre å bruke nettbank i chrome på android enn appen
704,"May 2, 2016",1,etter logo laster blir bildet helt sort.
705,"February 18, 2016",1,iphone x10 &gt; android
706,"September 27, 2016",1,funket før!
707,"May 8, 2016",3,could be better.
708,"December 7, 2015",1,"hva er det med dnb og tekniske løsninger? hvordan kan man ha en bank app uten mulighet til å betale regninger, se innestående fond, se boliglånet sitt mm? det lille appen gjør er uoversiktlig og rotete. i stedet er det masse [for noen, ikke meg] nice to have løsninger som veihjelp, men altså ikke ba...full review"
709,"November 11, 2015",1,sammenlignet med feks skandiabanken sin app så er dette ikke en bank-app i dete hele tatt. bare et skall foran den webbaserte mobilbanken. snart 2016 dnb... våkn opp! ;)
710,"December 14, 2015",1,"som flere påpeker, det er kun et skall for nettbank i webbrowseren, ikke egentlig en skikkelig app. hva trenger man snarvei til veihjelp for når man skal håndtere kontoer? eneste funksjonen som er grei å ha er live saldo, da slipper man å sende sms for å sjekke. men om man skal overføre må man forts...full review"
711,"November 4, 2015",1,"i gave up using it after logging in 7 times in 20 min. pressing most selections gives the dreaded ""du er nu logget ut"" message."
712,"October 20, 2015",4,xperia z2 and z3 freezing on splashscreen after update to 5.1.1.  remedied by uninstalling and reinstalling app.
713,"October 26, 2015",1,too intrusive permissions. stick to banking and get that right
714,"October 28, 2015",1,"har ingen brukbare funksjoner, burde ha undertittel på play store, logg inn i nettbank heller."
715,"November 29, 2015",1,appen er dårlig. det er ikke en app for norges største bank. kom igjen!
716,"December 10, 2015",1,can not log in what so ever. please stop using cheap indian labour to do important bits like this... changing bank!
717,"October 15, 2015",1,quite useless with no inovation
718,"October 8, 2015",5,very useful and practical
719,"December 17, 2015",1,can no longer log in.
720,"October 8, 2015",3,fungerer ikke med 6.0
721,"December 3, 2015",1,totalt unyttig.
722,"September 25, 2015",1,katastrofalt dårlig app som knapt fungerer
723,"November 24, 2017",1,"jeg får ikke en gang overført mellom kontoer lenger. det dukket bare opp en blank side. får ikke gjort det på nettsiden på mobileb heller. fiks det, for nå er den ubrukelig."
724,"August 18, 2015",4,"solid app, som fungerer bra, men begynner å bli på tide med en design update til material design, og støtte for android wear, som har blitt lovet siden januar."
725,"August 15, 2015",1,"the app is not practical at all, learn something from the skandiabanken app, the biggest bank in norway it's a shame to have a bad app like this"
726,"February 5, 2019",1,det funker ikke lenger... hva er skjer? gått over 2 uker nå.😡
727,"September 24, 2016",1,"i'm just feeling frustrated with this app. it must have been 3-4 times that i uninstalled & reinstalled this app to see what was wrong with it! hufff! it used to work impressively before, but now i cannot even open the app at all! 😭"
728,"July 17, 2015",1,"ser ikke poenget her as. trodde kanskje at det skulle være en mobil versjon av nettbanken i appform, men det er bare en mer komplisert måte å bruke det sms opplegget på. meningsløst."
729,"November 27, 2017",3,it's always problems with this bank in general. always something wrong. therefore the low rating.  now i can't make any payments or transfers between accounts. uninstall and reinstall the app to see if it works. really bad
730,"August 1, 2015",1,viser ikke engang kontonummeret på brukskontoen.
731,"July 27, 2015",3,får ikke overført penger mellom kontoer
732,"June 27, 2015",1,a link to mobile website.
733,"June 23, 2015",1,useless.
734,"February 25, 2016",1,dårlig
735,"April 14, 2015",1,"for quick balance need add full authorization. mobile layout very bad. etc etc etc  review swedbank app and learn ""how it's work"" !"
736,"April 8, 2015",2,"greit nok for rask saldo oversikt, men mangler de fleste funksjoner samt. kredittkort."
737,"March 22, 2014",1,en app må gjøre mer enn å bare sende meg til mobilsiden i nettleseren og kunne lage sms for meg for at den skal gi verdi. jeg har ikke behov for en app for å finne nærmeste dnb filial eller å regne ut valutakurs. google gjør begge deler raskere.   dette kombinert med at appen vil ha innsyn i samtale...full review
738,"March 12, 2014",1,"having been an avid user of the mobilbank, i was disappointed to see the app became nothing more than a link to the mobile site for dnb. after being in contact with dnb, i soon.found out it was so i could look at my invoices - something i never used, and probably never will. average app ruined."
739,"August 29, 2014",2,"with the recent change in the mobile bank, it is now more difficult to get a quick overview of my account, because all the letters are now so big that i have to scroll all the time. to get an overview, i need to have everything on the screen at once. let me zoom out please!"
740,"November 3, 2014",4,"except that the app look like something developed for ios, in the 70's, it works ok. does what it says."
741,"January 19, 2015",1,i was using this app and now i cannot dont know what happend pls fix it! it saying its not compatible
742,"February 20, 2014",1,"hvorfor skal dnb vite hvem jeg har ringt? selve appen er det ingenting i veien med, jeg får gjort det jeg skal men skulle ønske at man kunne håndtere fond og ikke bare konti. med litt mindre snokete holdning til personvern kunne dette vært en topp app."
743,"March 17, 2019",1,"denne appen har blitt et mareritt etter fornyelsen. stopper konstant ved innlogging og bekreftelse av betalinger med mobil id. jeg syntes innlogging med pin var en perfekt løsning og hvorfor må betalinger bekreftes med id når man gjør det ved innlogging, aldri skjønt den, ikke på nettbank heller det...full review"
744,"April 19, 2014",3,"likte bedre når nettbanken  åpna seg i appen, var også raskere... ellers får jeg gjort det jeg skal, bare litt mindre brukervennlig (imo)"
745,"May 26, 2014",3,"sluttet plutselig å virke med mobildata. appen blir ikke oppdatert, oppdateres kun med wi-fi. vær så snill fiks."
746,"February 27, 2014",2,"hvorfor de lar banken åpne seg i nettleser er bak mål. før var det også ekstremt irriterende at de satte tilbake knappen til å stenge aktiviteten i stede for å gå tilbake i webviewet... nå må dere lage en brukbar app snart, dette holder ikke....."
747,"January 11, 2015",2,hardly any point to the app as you have to open the webbrowser do do anything at all. clearly very low priority for the biggest bank of norway..
748,"February 13, 2015",3,- får ikke til å logge inn med bank id på mobil. får heller ikke til dette i valyou appen. virker som samme problem. det går fint med vanlig bank id.                                                       - digger dele utgiftene! dette kunne vert en selvstendig app i seg selv.
749,"March 18, 2014",1,"vel dette ble jo brått stoppet allerede ved innlogging. appen ber meg om en ""personlig kode på 4 siffer"" i tillegg til engangskoden. vel, min personlige kode jeg bruker på web-versjonen er 8 siffer, ikke 4. appen ser derfor ikke ut til å la meg logge inn. bah."
750,"December 19, 2014",1,"does nothing, just redirecting to website, which is not working. all dnb is a craphole"
751,"November 14, 2014",1,please update for the andriod 5.0 lollipop. also change the ui with material designe! cant even log in.
752,"April 27, 2014",4,passelig misfornøyd med at mobilbanken åpnes i browser.  likte det veldig godt med i appen. til tross for dette gjør den akkurat som den skal.
753,"June 11, 2018",1,"fortsatt en utrolig utdatert og dårlig designet app. mer eller mindre 
direkte portert fra en gammel ios-versjon av dnb-appen. ikke er den 
kompilert mot nyere android-versjoner så runtime permissions er bare å 
glemme. heldigvis tvinger snart google alle til å oppdatere appene 
skikkelig så da må d...full review"
754,"March 6, 2014",1,"virker ikke i det hele tatt.... htc one. får opp førstesiden, men den vil ikke gå videre når jeg trykker bekreft på personnummer.... :/"
755,"February 23, 2014",2,det ser ut at denne app er nå ikke mye mer enn en link til nettsiden av dnb...
756,"February 18, 2015",1,used it in iphone and it was ok. now in android it doesn't work in wifi.
757,"December 21, 2014",1,"latterlig dårlig design, skulle ønske jeg kunne gi null stjerner. at appen er treg hjelper heller ikke."
758,"November 29, 2014",1,big problem for me
759,"October 7, 2014",3,is the app secure? i can just go in the app without logging in... no password needed to see my details.
760,"August 7, 2014",2,"appen kan være grei å se på fra tid til annen for å sjekke saldo. men utover dette har man lite bruk for appen. for å bruke mobilbank må man bruke nettleseren og for raske overføringer må man bruke sms. den har tilgang til for mye informasjon fra mobilen. den burde også hatt et ""min økonomi"" liknend...full review"
761,"February 15, 2015",1,jeg får melding om manglende tilkobling og minst halvparten av funksjonene krever dnb.no. styr unna.
762,"February 20, 2014",5,hvorfor ønsker appen plutselig tilgang til anropsloggen min? :)
763,"February 23, 2014",1,network error.
764,"March 19, 2014",1,more android devices should be supported.
765,"September 3, 2014",3,jeg savner mer flyt i app bruk
766,"September 2, 2014",4,not so bad mobile client
767,"August 22, 2014",4,this app is highly reliable and secured.  must have!
768,"December 28, 2014",4,funker fint!
769,"July 8, 2014",5,5 stars
770,"August 6, 2014",5,wow
771,"September 7, 2014",5,love it
772,"February 21, 2014",5,
773,"February 10, 2014",1,became laggy. even after reinstalation. stuck on white screen after typing pin cannot use bank on mobile.
774,"September 30, 2013",5,denne appen er det beste som har skjedd siden smart phone!
775,"January 21, 2014",2,"denne er brukbar på min galaxy s4, men mangler støtte for nettbrett og har noen irriterende bugs og mangler som trekker endel ned. oppdateres dessverre alt for sjeldent - så enten har dnb en bitte liten utviklingsavdeling eller så holder de på med en ""major rework"""
776,"September 26, 2013",4,etter siste oppdatering (2013-09-26) virker den ok igjen.
777,"March 1, 2014",1,"i den siste oppdateringen ønsker appen tilgang til samtalelogg og kontaktliste, noe jeg ikke ser poenget for..?"
778,"February 22, 2014",1,en slik app trenger ikke lese mine kontrakter eller min samtalelogg.
779,"November 12, 2013",1,feil code[7] hver gang jeg åpner det.
780,"February 20, 2014",4,håper på flere tjenester slik som man finner i full nettbank på web.
781,"December 14, 2013",3,for mange begrensninger i mobilbanken og design/gui er lite tiltalende
782,"December 19, 2013",4,since last update
783,"January 8, 2014",5,very good tool
784,"January 6, 2014",5,fantastic
785,"February 22, 2014",4,
786,"September 24, 2013",1,jeg blir ikke fornøyd når jeg må reinstallere appen for at den skal fungere etter oppdatering. og i tillegg miste alle innstillingene. dette burde ikke vært nødvendig.
787,"September 24, 2013",1,etter oppdatering virker ikke!!!
788,"September 24, 2013",1,virker ikke lenger etter oppdatering
789,"August 28, 2013",3,"bra førsteinntrykk men har låst seg på meg flere titalls ganger i løpet av de to ukene jeg har brukt den. litt forvirrende med knappen ""mobilbank"" som ser ut å være en tilslørt shortcut til dnb sine nettbank websider, og ikke egentlig en del av appen. med dette kan man si at appen gjør ikke flestepa...full review"
790,"September 19, 2013",1,"""det har oppstått en feil."" 'nuff said. dnb, skjerp dere. av alle nettbank-apper jeg har testet er denne den desidert dårligste og mest ustabile."
791,"September 25, 2013",4,"applikasjonen fungerer greit på min samsung galaxy note ii. autentisering med bankid på mobil (otp) fungerer ikke alltid. den gjør jobben hvis du kun skal sjekke saldo og transaksjoner, eller godkjenne en efaktura for betaling."
792,"August 28, 2013",2,mobilbank funker ikke med netcom kan dere fikse det ?
793,"August 1, 2013",5,funker veldig bra
794,"June 3, 2013",1,hvorfor dnb trenger tilgang til mitt kamera og wifi nettverk og usb lagring osv???
795,"May 21, 2013",4,"appen fungerer ikke med ice. fungerer i browseren, men er elendig i forhold til f.eks. skandiabanken."
796,"June 19, 2013",1,dårlig greier
797,"May 22, 2013",2,"jeg burde så absolutt bli logget ut av banken umiddelbart, uansett på hvilken måte jeg forlater appen!"
798,"May 16, 2013",4,den nye oppdateringen gir mange funksjoner jeg savnet tidligere. ikke støtte til tableten min (asus transformer pad tf700t) trekker ned.
799,"April 9, 2013",4,"what initially motivated me to write a review was the anger and disappointment i felt when i read that the latest version does not run on rooted devices. however, it does run without restrictions on my device, even though it is indeed ""rooted"". therefore, i will rather focus my energy on saying that...full review"
800,"April 25, 2013",4,does all the important things
801,"February 27, 2013",1,really disappointed to download the android app and find the same issue as the iphone version.  this one also will not allow me to do transfers or payments. dnb's support people really didn't try to resolve the iphone issue and eventually blamed my phone snf advised me to take it bavk to the  shop! ...full review
802,"February 13, 2013",3,cant transfer money to my superspar or my swedish account. quite useless because of it as these are the only transfers i do
803,"January 20, 2013",3,not easy to log in. slow. please fix it. hope u norsk guys can do it. :-)
804,"April 9, 2013",5,i can now see my balance on all account without connecting to the netbank app. fantastic.
805,"May 1, 2013",5,brabra
806,"January 20, 2013",1,"ikke tilgang til efaktura grunnlag,  så f.eks mastercard regninger må du gjette hva beløp du skal betale.   dårlig tilgang til informasjon om dine lån og mastercard.  krever tilgang til din gps? krever tilgang til å kunne bruke kamera uten din kjennskap. dette et normalt ting som spyware ville ha kr...full review"
807,"October 10, 2012",1,går gjennom alle sikkerhetsrutinene men isteden fot å logge seg in kommer den tilbake til starten!!! typisk norsk
808,"October 17, 2012",1,veldig treg og mobilen min crasha flere ganger pga appen! det er bedre med netbanking i browsern :-(
809,"September 20, 2012",4,"samsung note, telenor -  engelsk versjon. -  en enklere måte å komme seg helt ut av appen på (ikke bare utlogging av mob.banken, men stenge appen helt) -  mulighet for overføring av kreditt fra mastercard til annen konto (dette må jeg fremdeles gjøre i nettbanken)  enkelte har påpekt at sending av s...full review"
810,"July 21, 2012",3,"innlogging går tregt, får ofte web page not available selv med god dekning eller wifi. trykkfelt spesielt for liste av kontoer og valg på hovedmeny er for små/smale for oss med store hender så lett å trykke feil; savner mulighet for å zoome. funksjonalitet er helt grei"
811,"August 15, 2012",1,bortkastet tid og en generelt dårlig app never the less the smooth design.
812,"July 19, 2012",1,nærmest ubrukelig
813,"June 22, 2012",1,the window with confirmation code never appears so it's impossible to login. samsung google nexus / ice cream sandwich
814,"June 13, 2012",5,funger som den skal - mangler honeycomb-støtte
815,"June 8, 2012",2,ustabilt
816,"June 6, 2012",1,"fungerer ikke... kom så langt som til inloggingsbilde, men når man trykker logg inn, virker det som om neste prosess bare går i loop og man må mare force close appen.  utrolig at dette kan være en offisiell app fra et så stort firma som dnb."
817,"June 13, 2012",1,"stor (6,7mb) treg, innlog fungerer skjelden/aldri fra utland, og full av unyttig gags. amatørmessig av dnb! utlandske banker er lysår foran dnb!"
818,"June 6, 2012",1,"autentiseringen via bankid går ok, men blir ikke dirigert videre inn i banken. appen blir jo rimelig ubrukelig da. har samsung galaxy s"
819,"February 10, 2012",1,facebook link is more important for you than bank services for other countries and languages where dnb works. (lithuania)
820,"May 13, 2012",1,funker dårlig.
821,"December 14, 2011",1,hadde forventet mer fra norges største bank. fungerer ikke i android 4.0 og utvikleren er arrogant
822,"November 13, 2011",1,har fortsatt «mock locations» som sikkert har blitt brukt under utvikling - skal ikke brukes i en ferdig versjon. og hvorfor change wifi state?
823,"November 24, 2011",1,ikke noe annet enn snarveier til sms saldo og mobil-internettsider. poengløst å bruke 6 mb lagringsplass på dette.
824,"February 3, 2012",5,skjønner ikke hva de før meg klager på. den fungerer jo helt supert. redder dagen :)
825,"January 30, 2012",1,forventet mer av norges største bank!
826,"December 11, 2011",1,hopp over denne applikasjonen.
827,"January 2, 2012",1,treg mobilbank...
